Target_Month,Employee_ID,Region_Code,Monthly_Target
2026-05-01 00:00:00,E1089,R06,884920.21
2026-05-01 00:00:00,E1090,R03,321968.39
2026-05-01 00:00:00,E1091,R01,524656.48
2026-05-01 00:00:00,E1092,R05,277316.04
2026-05-01 00:00:00,E1093,R05,730937.68
2026-05-01 00:00:00,E1094,R04,846749.76
2026-05-01 00:00:00,E1095,R05,432024.26
2026-05-01 00:00:00,E1096,R03,807922.09
2026-05-01 00:00:00,E1097,R04,439941.85
2026-05-01 00:00:00,E1098,R03,842000.61
2026-05-01 00:00:00,E1099,R01,740075.24
2026-05-01 00:00:00,E1100,R01,773189.4
2026-05-01 00:00:00,E1101,R01,261704.26
2026-05-01 00:00:00,E1102,R04,875826.73
2026-05-01 00:00:00,E1103,R02,722336.14
2026-05-01 00:00:00,E1104,R04,448088.21
2026-05-01 00:00:00,E1105,R06,789106.53
2026-05-01 00:00:00,E1106,R02,432988.78
2026-05-01 00:00:00,E1107,R03,817290
2026-05-01 00:00:00,E1108,R05,323177.25
2026-05-01 00:00:00,E1109,R02,707395.89
2026-05-01 00:00:00,E1110,R01,601454.01
2026-05-01 00:00:00,E1111,R02,312747.41
2026-05-01 00:00:00,E1112,R02,407230.99
2026-05-01 00:00:00,E1113,R06,258062.62
2026-05-01 00:00:00,E1114,R05,554699.18
2026-05-01 00:00:00,E1115,R04,445822.42
2026-05-01 00:00:00,E1116,R06,638932.36
2026-05-01 00:00:00,E1117,R05,443204.58
2026-05-01 00:00:00,E1118,R02,444947.42
2026-05-01 00:00:00,E1119,R06,733075.58
2026-05-01 00:00:00,E1120,R04,281292.84
2026-06-01 00:00:00,E1002,R06,836881.75
2026-06-01 00:00:00,E1003,R05,803971.52
2026-06-01 00:00:00,E1004,R04,684073.04
2026-06-01 00:00:00,E1005,R02,635594.02
2026-06-01 00:00:00,E1006,R02,829996.62
2026-06-01 00:00:00,E1007,R01,370464.62
2026-06-01 00:00:00,E1008,R06,301329.96
2026-06-01 00:00:00,E1009,R04,405681.61
2026-06-01 00:00:00,E1010,R05,766475.88
2026-06-01 00:00:00,E1011,R01,272535.67
2026-06-01 00:00:00,E1012,R06,628824.44
2026-06-01 00:00:00,E1013,R05,897034.39
2026-06-01 00:00:00,E1014,R02,806202.46
2026-06-01 00:00:00,E1015,R02,588939.7
2026-06-01 00:00:00,E1016,R02,291366.59
2026-06-01 00:00:00,E1017,R02,790392.78
2026-06-01 00:00:00,E1018,R04,639336.03
2026-06-01 00:00:00,E1019,R03,324706.45
2026-06-01 00:00:00,E1020,R02,311007.24
2026-06-01 00:00:00,E1021,R04,841257.43
2026-06-01 00:00:00,E1022,R01,684980.17
2026-06-01 00:00:00,E1023,R02,789036.42
2026-06-01 00:00:00,E1024,R02,821336.29
2026-06-01 00:00:00,E1025,R03,621652.03
2026-06-01 00:00:00,E1026,R05,586340.13
2026-06-01 00:00:00,E1027,R02,529777.82
2026-06-01 00:00:00,E1028,R04,456015.28
2026-06-01 00:00:00,E1029,R04,532487.37
2026-06-01 00:00:00,E1030,R01,753021.78
2026-06-01 00:00:00,E1031,R04,641250.23
2026-06-01 00:00:00,E1032,R02,830140.14
2026-06-01 00:00:00,E1033,R01,538197.01
2026-06-01 00:00:00,E1034,R06,644608.23
2026-06-01 00:00:00,E1035,R06,660349.91
2026-06-01 00:00:00,E1036,R05,634603.16
2026-06-01 00:00:00,E1037,R02,706711.95
2026-06-01 00:00:00,E1038,R01,404331.75
2026-06-01 00:00:00,E1039,R04,583036.46
2026-06-01 00:00:00,E1041,R01,317746.12
2026-06-01 00:00:00,E1042,R03,499932.36
2026-06-01 00:00:00,E1043,R01,566983.59
2026-06-01 00:00:00,E1044,R06,673945.77
2026-06-01 00:00:00,E1045,R02,867845.18
2026-06-01 00:00:00,E1046,R04,640423.19
2026-06-01 00:00:00,E1047,R02,733336.05
2026-06-01 00:00:00,E1048,R04,579072.94
2026-06-01 00:00:00,E1049,R04,662167.62
2026-06-01 00:00:00,E1050,R02,296105.94
2026-06-01 00:00:00,E1051,R06,415354.53
2026-06-01 00:00:00,E1052,R05,485204.51
2026-06-01 00:00:00,E1053,R06,557120.68
2026-06-01 00:00:00,E1054,R06,279671.68
2026-06-01 00:00:00,E1055,R04,341015.66
2026-06-01 00:00:00,E1056,R06,429929.3
2026-06-01 00:00:00,E1057,R01,881496.25
2026-06-01 00:00:00,E1058,R02,465375.55
2026-06-01 00:00:00,E1059,R01,563326.69
2026-06-01 00:00:00,E1060,R02,377463.51
2026-06-01 00:00:00,E1061,R03,647007.05
2026-06-01 00:00:00,E1062,R02,432444.09
2026-06-01 00:00:00,E1063,R05,384545.18
2026-06-01 00:00:00,E1064,R02,585772.21
2026-06-01 00:00:00,E1065,R02,253578.77
2026-06-01 00:00:00,E1066,R04,254981.62
2026-06-01 00:00:00,E1067,R01,392394.73
2026-06-01 00:00:00,E1068,R05,273868.89
2026-06-01 00:00:00,E1069,R01,320216.74
2026-06-01 00:00:00,E1070,R06,470259.42
2026-06-01 00:00:00,E1071,R05,771680.69
2026-06-01 00:00:00,E1072,R02,621831.62
2026-06-01 00:00:00,E1073,R01,583234.02
2026-06-01 00:00:00,E1074,R05,440767.74
2026-06-01 00:00:00,E1075,R05,855639.92
2026-06-01 00:00:00,E1076,R05,508059.78
2026-06-01 00:00:00,E1077,R05,306610.3
2026-06-01 00:00:00,E1078,R01,651093.24
2026-06-01 00:00:00,E1079,R02,323994.96
2026-06-01 00:00:00,E1080,R01,474395.04
2026-06-01 00:00:00,E1081,R06,579817.76
2026-06-01 00:00:00,E1082,R04,818244.64
2026-06-01 00:00:00,E1083,R02,570805.28
2026-06-01 00:00:00,E1084,R01,706468.2
2026-06-01 00:00:00,E1085,R02,895330.95
2026-06-01 00:00:00,E1086,R02,335467.93
2026-06-01 00:00:00,E1087,R05,428575.49
2026-06-01 00:00:00,E1088,R04,506474.45
2026-06-01 00:00:00,E1089,R06,524188.32
2026-06-01 00:00:00,E1090,R03,517163.7
2026-06-01 00:00:00,E1091,R01,839947.15
2026-06-01 00:00:00,E1092,R05,714121.22
2026-06-01 00:00:00,E1093,R05,645138.39
2026-06-01 00:00:00,E1094,R04,451092.27
2026-06-01 00:00:00,E1095,R05,785463.75
2026-06-01 00:00:00,E1096,R03,870789.33
2026-06-01 00:00:00,E1097,R04,783778.88
2026-06-01 00:00:00,E1098,R03,251017.32
2026-06-01 00:00:00,E1099,R01,663660.89
2026-06-01 00:00:00,E1100,R01,283238
2026-06-01 00:00:00,E1101,R01,417444.69
2026-06-01 00:00:00,E1102,R04,288691.06
2026-06-01 00:00:00,E1103,R02,642467.04
2026-06-01 00:00:00,E1104,R04,696283.44
2026-06-01 00:00:00,E1105,R06,324416.96
2026-06-01 00:00:00,E1106,R02,499495.27
2026-06-01 00:00:00,E1107,R03,546553.73
2026-06-01 00:00:00,E1108,R05,489884.46
2026-06-01 00:00:00,E1109,R02,328666.25
2026-06-01 00:00:00,E1110,R01,522316.06
2026-06-01 00:00:00,E1111,R02,738265.73
2026-06-01 00:00:00,E1112,R02,296154.98
2026-06-01 00:00:00,E1113,R06,302117.01
2026-06-01 00:00:00,E1114,R05,480601.34
2026-06-01 00:00:00,E1115,R04,862121.71
2026-06-01 00:00:00,E1116,R06,684572.22
2026-06-01 00:00:00,E1117,R05,691135.47
2026-06-01 00:00:00,E1118,R02,485247.99
2026-06-01 00:00:00,E1119,R06,635879.51
2026-06-01 00:00:00,E1120,R04,256585.27
2026-07-01 00:00:00,E1002,R06,663462.43
2026-07-01 00:00:00,E1003,R05,843636.52
2026-07-01 00:00:00,E1004,R04,648172.75
2026-07-01 00:00:00,E1005,R02,817904.09
2026-07-01 00:00:00,E1006,R02,720582.49
2026-07-01 00:00:00,E1007,R01,328362.97
2026-07-01 00:00:00,E1008,R06,836594.65
2026-07-01 00:00:00,E1009,R04,293188.5
2026-07-01 00:00:00,E1010,R05,597078.86
2026-07-01 00:00:00,E1011,R01,342389.13
2026-07-01 00:00:00,E1012,R06,257609.3
2026-07-01 00:00:00,E1013,R05,524322.27
2026-07-01 00:00:00,E1014,R02,441776.46
2026-07-01 00:00:00,E1015,R02,565900.32
2026-07-01 00:00:00,E1016,R02,625179.93
2026-07-01 00:00:00,E1017,R02,278430.4
2026-07-01 00:00:00,E1018,R04,329952.14
2026-07-01 00:00:00,E1019,R03,613117.56
2026-07-01 00:00:00,E1020,R02,473058.78
2026-07-01 00:00:00,E1021,R04,723962.77
2026-07-01 00:00:00,E1022,R01,673989.57
2026-07-01 00:00:00,E1023,R02,799642.84
2026-07-01 00:00:00,E1024,R02,700120.34
2026-07-01 00:00:00,E1025,R03,529455.2
2026-07-01 00:00:00,E1026,R05,687428.3
2026-07-01 00:00:00,E1027,R02,428997.76
2026-07-01 00:00:00,E1028,R04,449103.77
2026-07-01 00:00:00,E1029,R04,762840.35
2026-07-01 00:00:00,E1030,R01,540172.69
2026-07-01 00:00:00,E1031,R04,768947.22
2026-07-01 00:00:00,E1032,R02,784574.54
2026-07-01 00:00:00,E1033,R01,807415.52
2026-07-01 00:00:00,E1034,R06,845812.9
2026-07-01 00:00:00,E1035,R06,530140.39
2026-07-01 00:00:00,E1036,R05,457263.43
2026-07-01 00:00:00,E1037,R02,628429.19
2026-07-01 00:00:00,E1038,R01,491262.08
2026-07-01 00:00:00,E1039,R04,640698.21
2026-07-01 00:00:00,E1041,R01,708630.81
2026-07-01 00:00:00,E1042,R03,697463.26
2026-07-01 00:00:00,E1043,R01,493459.38
2026-07-01 00:00:00,E1044,R06,358459.13
2026-07-01 00:00:00,E1045,R02,529844.07
2026-07-01 00:00:00,E1046,R04,342686.19
2026-07-01 00:00:00,E1047,R02,828563.07
2026-07-01 00:00:00,E1048,R04,474820.35
2026-07-01 00:00:00,E1049,R04,350398.84
2026-07-01 00:00:00,E1050,R02,266541.04
2026-07-01 00:00:00,E1051,R06,669784.55
2026-07-01 00:00:00,E1052,R05,663986.51
2026-07-01 00:00:00,E1053,R06,471392.71
2026-07-01 00:00:00,E1054,R06,296612.73
2026-07-01 00:00:00,E1055,R04,516258.78
2026-07-01 00:00:00,E1056,R06,452291.37
2026-07-01 00:00:00,E1057,R01,690128.42
2026-07-01 00:00:00,E1058,R02,643756.51
2026-07-01 00:00:00,E1059,R01,486985.92
2026-07-01 00:00:00,E1060,R02,391630.16
2026-07-01 00:00:00,E1061,R03,892223.38
2026-07-01 00:00:00,E1062,R02,545101.05
2026-07-01 00:00:00,E1063,R05,697378.25
2026-07-01 00:00:00,E1064,R02,341359.43
2026-07-01 00:00:00,E1065,R02,565633.3
2026-07-01 00:00:00,E1066,R04,267898.87
2026-07-01 00:00:00,E1067,R01,578545.83
2026-07-01 00:00:00,E1068,R05,876611.31
2026-07-01 00:00:00,E1069,R01,499734.36
2026-07-01 00:00:00,E1070,R06,275347.41
2026-07-01 00:00:00,E1071,R05,270121.26
2026-07-01 00:00:00,E1072,R02,502191.39
2026-07-01 00:00:00,E1073,R01,354016.21
2026-07-01 00:00:00,E1074,R05,265178.86
2026-07-01 00:00:00,E1075,R05,741538.85
2026-07-01 00:00:00,E1076,R05,548039.96
2026-07-01 00:00:00,E1077,R05,438009.1
2026-07-01 00:00:00,E1078,R01,835054.07
2026-07-01 00:00:00,E1079,R02,325490.32
2026-07-01 00:00:00,E1080,R01,871347.24
2026-07-01 00:00:00,E1081,R06,454078.37
2026-07-01 00:00:00,E1082,R04,827462.39
2026-07-01 00:00:00,E1083,R02,641912.87
2026-07-01 00:00:00,E1084,R01,787359.78
2026-07-01 00:00:00,E1085,R02,889608.56
2026-07-01 00:00:00,E1086,R02,437463.53
2026-07-01 00:00:00,E1087,R05,874738.07
2026-07-01 00:00:00,E1088,R04,503163.23
2026-07-01 00:00:00,E1089,R06,500582.74
2026-07-01 00:00:00,E1090,R03,471251.62
2026-07-01 00:00:00,E1091,R01,601914.94
2026-07-01 00:00:00,E1092,R05,350194.28
2026-07-01 00:00:00,E1093,R05,609912.47
2026-07-01 00:00:00,E1094,R04,602108.13
2026-07-01 00:00:00,E1095,R05,745236.18
2026-07-01 00:00:00,E1096,R03,791872.48
2026-07-01 00:00:00,E1097,R04,536286.88
2026-07-01 00:00:00,E1098,R03,446516.61
2026-07-01 00:00:00,E1099,R01,418567.68
2026-07-01 00:00:00,E1100,R01,376505.49
2026-07-01 00:00:00,E1101,R01,287470.93
2026-07-01 00:00:00,E1102,R04,472591.19
2026-07-01 00:00:00,E1103,R02,425661
2026-07-01 00:00:00,E1104,R04,878171.3
2026-07-01 00:00:00,E1105,R06,612510.74
2026-07-01 00:00:00,E1106,R02,475730.08
2026-07-01 00:00:00,E1107,R03,627303.94
2026-07-01 00:00:00,E1108,R05,340477.86
2026-07-01 00:00:00,E1109,R02,538628.44
2026-07-01 00:00:00,E1110,R01,657052.31
2026-07-01 00:00:00,E1111,R02,567783.59
2026-07-01 00:00:00,E1112,R02,511156.22
2026-07-01 00:00:00,E1113,R06,896001.45
2026-07-01 00:00:00,E1114,R05,822204.6
2026-07-01 00:00:00,E1115,R04,655213.87
2026-07-01 00:00:00,E1116,R06,620095.28
2026-07-01 00:00:00,E1117,R05,653429.31
2026-07-01 00:00:00,E1118,R02,380852.87
2026-07-01 00:00:00,E1119,R06,506839.53
2026-07-01 00:00:00,E1120,R04,275648.7
2026-08-01 00:00:00,E1002,R06,559104.92
2026-08-01 00:00:00,E1003,R05,602965.98
2026-08-01 00:00:00,E1004,R04,398037.33
2026-08-01 00:00:00,E1005,R02,876618.75
2026-08-01 00:00:00,E1006,R02,841145.5
2026-08-01 00:00:00,E1007,R01,719393.1
2026-08-01 00:00:00,E1008,R06,596701.31
2026-08-01 00:00:00,E1009,R04,815479.95
2026-08-01 00:00:00,E1010,R05,334924.02
2026-08-01 00:00:00,E1011,R01,763831.37
2026-08-01 00:00:00,E1012,R06,331133.53
2026-08-01 00:00:00,E1013,R05,766236.93
2026-08-01 00:00:00,E1014,R02,429248.92
2026-08-01 00:00:00,E1015,R02,820108.88
2026-08-01 00:00:00,E1016,R02,863627.36
2026-08-01 00:00:00,E1017,R02,346717.38
2026-08-01 00:00:00,E1018,R04,550739.14
2026-08-01 00:00:00,E1019,R03,887641.8
2026-08-01 00:00:00,E1020,R02,564214.83
2026-08-01 00:00:00,E1021,R04,811305.89
2026-08-01 00:00:00,E1022,R01,632675.49
2026-08-01 00:00:00,E1023,R02,493964.44
2026-08-01 00:00:00,E1024,R02,435759.31
2026-08-01 00:00:00,E1025,R03,382095.01
2026-08-01 00:00:00,E1026,R05,745168.82
2026-08-01 00:00:00,E1027,R02,501251.33
2026-08-01 00:00:00,E1028,R04,582329.05
2026-08-01 00:00:00,E1029,R04,570011.56
2026-08-01 00:00:00,E1030,R01,625231.37
2026-08-01 00:00:00,E1031,R04,812625.14
2026-08-01 00:00:00,E1032,R02,887480.57
2026-08-01 00:00:00,E1033,R01,514929.74
2026-08-01 00:00:00,E1034,R06,787887.3
2026-08-01 00:00:00,E1035,R06,746943.07
2026-08-01 00:00:00,E1036,R05,622793.82
2026-08-01 00:00:00,E1037,R02,871430.64
2026-08-01 00:00:00,E1038,R01,380308.44
2026-08-01 00:00:00,E1039,R04,321021.74
2026-08-01 00:00:00,E1041,R01,805075.28
2026-08-01 00:00:00,E1042,R03,535447.38
2026-08-01 00:00:00,E1043,R01,800529.76
2026-08-01 00:00:00,E1044,R06,830508.63
2026-08-01 00:00:00,E1045,R02,290597.44
2026-08-01 00:00:00,E1046,R04,824252.1
2026-08-01 00:00:00,E1047,R02,541407.39
2026-08-01 00:00:00,E1048,R04,581781.12
2026-08-01 00:00:00,E1049,R04,657285.13
2026-08-01 00:00:00,E1050,R02,852148.69
2026-08-01 00:00:00,E1051,R06,262425.46
2026-08-01 00:00:00,E1052,R05,559948.25
2026-08-01 00:00:00,E1053,R06,697019.33
2026-08-01 00:00:00,E1054,R06,719759.52
2026-08-01 00:00:00,E1055,R04,700146.08
2026-08-01 00:00:00,E1056,R06,337382.83
2026-08-01 00:00:00,E1057,R01,444607.13
2026-08-01 00:00:00,E1058,R02,483165.09
2026-08-01 00:00:00,E1059,R01,772884.18
2026-08-01 00:00:00,E1060,R02,431193.92
2026-08-01 00:00:00,E1061,R03,386958.23
2026-08-01 00:00:00,E1062,R02,872341.21
2026-08-01 00:00:00,E1063,R05,255761.14
2026-08-01 00:00:00,E1064,R02,898583.56
2026-08-01 00:00:00,E1065,R02,689933.84
2026-08-01 00:00:00,E1066,R04,788505.04
2026-08-01 00:00:00,E1067,R01,441502.61
2026-08-01 00:00:00,E1068,R05,259304.93
2026-08-01 00:00:00,E1069,R01,729615.19
2026-08-01 00:00:00,E1070,R06,792193.99
2026-08-01 00:00:00,E1071,R05,731309.49
2026-08-01 00:00:00,E1072,R02,342852.69
2026-08-01 00:00:00,E1073,R01,739728.15
2026-08-01 00:00:00,E1074,R05,749799.81
2026-08-01 00:00:00,E1075,R05,678051.34
2026-08-01 00:00:00,E1076,R05,747975.36
2026-08-01 00:00:00,E1077,R05,799848.94
2026-08-01 00:00:00,E1078,R01,648842.67
2026-08-01 00:00:00,E1079,R02,307593.06
2026-08-01 00:00:00,E1080,R01,566958.08
2026-08-01 00:00:00,E1081,R06,300472.07
2026-08-01 00:00:00,E1082,R04,514902.97
2026-08-01 00:00:00,E1083,R02,514619.22
2026-08-01 00:00:00,E1084,R01,292906.4
2026-08-01 00:00:00,E1085,R02,476733.35
2026-08-01 00:00:00,E1086,R02,322148.76
2026-08-01 00:00:00,E1087,R05,775352.89
2026-08-01 00:00:00,E1088,R04,865997.22
2026-08-01 00:00:00,E1089,R06,297005.71
2026-08-01 00:00:00,E1090,R03,870824.88
2026-08-01 00:00:00,E1091,R01,589674.79
2026-08-01 00:00:00,E1092,R05,444717.69
2026-08-01 00:00:00,E1093,R05,299960.35
2026-08-01 00:00:00,E1094,R04,575405.77
2026-08-01 00:00:00,E1095,R05,766435.1
2026-08-01 00:00:00,E1096,R03,709606.21
2026-08-01 00:00:00,E1097,R04,282646.91
2026-08-01 00:00:00,E1098,R03,297386.19
2026-08-01 00:00:00,E1099,R01,511867.63
2026-08-01 00:00:00,E1100,R01,441938.82
2026-08-01 00:00:00,E1101,R01,401049.81
2026-08-01 00:00:00,E1102,R04,432652.92
2026-08-01 00:00:00,E1103,R02,772263.78
2026-08-01 00:00:00,E1104,R04,853998.23
2026-08-01 00:00:00,E1105,R06,513316.75
2026-08-01 00:00:00,E1106,R02,838972.15
2026-08-01 00:00:00,E1107,R03,458972.21
2026-08-01 00:00:00,E1108,R05,559684.04
2026-08-01 00:00:00,E1109,R02,396918.85
2026-08-01 00:00:00,E1110,R01,666309.43
2026-08-01 00:00:00,E1111,R02,886337.72
2026-08-01 00:00:00,E1112,R02,642270.51
2026-08-01 00:00:00,E1113,R06,482579.15
2026-08-01 00:00:00,E1114,R05,671081.34
2026-08-01 00:00:00,E1115,R04,329898.44
2026-08-01 00:00:00,E1116,R06,827628.4
2026-08-01 00:00:00,E1117,R05,577004.57
2026-08-01 00:00:00,E1118,R02,542077.33
2026-08-01 00:00:00,E1119,R06,630812.11
2026-08-01 00:00:00,E1120,R04,656109.51
2026-09-01 00:00:00,E1002,R06,296654.27
2026-09-01 00:00:00,E1003,R05,693701.19
2026-09-01 00:00:00,E1004,R04,407255.59
2026-09-01 00:00:00,E1005,R02,714069.21
2026-09-01 00:00:00,E1006,R02,784647.62
2026-09-01 00:00:00,E1007,R01,772573.03
2026-09-01 00:00:00,E1008,R06,609125.63
2026-09-01 00:00:00,E1009,R04,588110.43
2026-09-01 00:00:00,E1010,R05,342869.37
2026-09-01 00:00:00,E1011,R01,753975
2026-09-01 00:00:00,E1012,R06,426416.1
2026-09-01 00:00:00,E1013,R05,572852.02
2026-09-01 00:00:00,E1014,R02,434778.16
2026-09-01 00:00:00,E1015,R02,336988.44
2026-09-01 00:00:00,E1016,R02,659212.5
2026-09-01 00:00:00,E1017,R02,285315.82
2026-09-01 00:00:00,E1018,R04,736619.4
2026-09-01 00:00:00,E1019,R03,456431.42
2026-09-01 00:00:00,E1020,R02,250087.55
2026-09-01 00:00:00,E1021,R04,582233.94
2026-09-01 00:00:00,E1022,R01,280453.74
2026-09-01 00:00:00,E1023,R02,429510.21
2026-09-01 00:00:00,E1024,R02,709534.72
2026-09-01 00:00:00,E1025,R03,290748.25
2026-09-01 00:00:00,E1026,R05,795570.02
2026-09-01 00:00:00,E1027,R02,252482.95
2026-09-01 00:00:00,E1028,R04,410435.51
2026-09-01 00:00:00,E1029,R04,731587.64
2026-09-01 00:00:00,E1030,R01,455575.6
2026-09-01 00:00:00,E1031,R04,316230.05
2026-09-01 00:00:00,E1032,R02,484152.05
2026-09-01 00:00:00,E1033,R01,425755.64
2026-09-01 00:00:00,E1034,R06,797762.74
2026-09-01 00:00:00,E1035,R06,453676.15
2026-09-01 00:00:00,E1036,R05,762806.11
2026-09-01 00:00:00,E1037,R02,829716.89
2026-09-01 00:00:00,E1038,R01,531981.32
2026-09-01 00:00:00,E1039,R04,841463.04
2026-09-01 00:00:00,E1041,R01,495256.74
2026-09-01 00:00:00,E1042,R03,876650.97
2026-09-01 00:00:00,E1043,R01,308038.19
2026-09-01 00:00:00,E1044,R06,696562.52
2026-09-01 00:00:00,E1045,R02,570979.13
2026-09-01 00:00:00,E1046,R04,501971.72
2026-09-01 00:00:00,E1047,R02,661262.72
2026-09-01 00:00:00,E1048,R04,707507.11
2026-09-01 00:00:00,E1049,R04,252836.13
2026-09-01 00:00:00,E1050,R02,358519.51
2026-09-01 00:00:00,E1051,R06,713479.93
2026-09-01 00:00:00,E1052,R05,683150.52
2026-09-01 00:00:00,E1053,R06,877930.88
2026-09-01 00:00:00,E1054,R06,744674.56
2026-09-01 00:00:00,E1055,R04,868002.26
2026-09-01 00:00:00,E1056,R06,706651.33
2026-09-01 00:00:00,E1057,R01,443733.94
2026-09-01 00:00:00,E1058,R02,318487.2
2026-09-01 00:00:00,E1059,R01,758185.51
2026-09-01 00:00:00,E1060,R02,668696.99
2026-09-01 00:00:00,E1061,R03,281320.91
2026-09-01 00:00:00,E1062,R02,484032.8
2026-09-01 00:00:00,E1063,R05,871919.88
2026-09-01 00:00:00,E1064,R02,575260.74
2026-09-01 00:00:00,E1065,R02,531273.94
2026-09-01 00:00:00,E1066,R04,547504.74
2026-09-01 00:00:00,E1067,R01,385773.77
2026-09-01 00:00:00,E1068,R05,489659.66
2026-09-01 00:00:00,E1069,R01,490378.62
2026-09-01 00:00:00,E1070,R06,284030.76
2026-09-01 00:00:00,E1071,R05,748918.96
2026-09-01 00:00:00,E1072,R02,520727.88
2026-09-01 00:00:00,E1073,R01,784416.93
2026-09-01 00:00:00,E1074,R05,802726.2
2026-09-01 00:00:00,E1075,R05,387796.14
2026-09-01 00:00:00,E1076,R05,677279.76
2026-09-01 00:00:00,E1077,R05,556983.17
2026-09-01 00:00:00,E1078,R01,822101.88
2026-09-01 00:00:00,E1079,R02,390231.44
2026-09-01 00:00:00,E1080,R01,690578.58
2026-09-01 00:00:00,E1081,R06,645038.88
2026-09-01 00:00:00,E1082,R04,441945.96
2026-09-01 00:00:00,E1083,R02,338790.59
2026-09-01 00:00:00,E1084,R01,673565.84
2026-09-01 00:00:00,E1085,R02,730088.35
2026-09-01 00:00:00,E1086,R02,455157.77
2026-09-01 00:00:00,E1087,R05,669141.19
2026-09-01 00:00:00,E1088,R04,506835.09
2026-09-01 00:00:00,E1089,R06,713584.47
2026-09-01 00:00:00,E1090,R03,379489.93
2026-09-01 00:00:00,E1091,R01,828639.75
2026-09-01 00:00:00,E1092,R05,436816.24
2026-09-01 00:00:00,E1093,R05,489060.89
2026-09-01 00:00:00,E1094,R04,287759.77
2026-09-01 00:00:00,E1095,R05,322482.94
2026-09-01 00:00:00,E1096,R03,585310.24
2026-09-01 00:00:00,E1097,R04,423935.24
2026-09-01 00:00:00,E1098,R03,793062.15
2026-09-01 00:00:00,E1099,R01,259550.7
2026-09-01 00:00:00,E1100,R01,496411.13
2026-09-01 00:00:00,E1101,R01,469274.61
2026-09-01 00:00:00,E1102,R04,262562.96
2026-09-01 00:00:00,E1103,R02,330839.46
2026-09-01 00:00:00,E1104,R04,518867.74
2026-09-01 00:00:00,E1105,R06,570361.98
2026-09-01 00:00:00,E1106,R02,512788.34
2026-09-01 00:00:00,E1107,R03,595109.49
2026-09-01 00:00:00,E1108,R05,636835.59
2026-09-01 00:00:00,E1109,R02,256450.48
2026-09-01 00:00:00,E1110,R01,551661.85
2026-09-01 00:00:00,E1111,R02,876274.51
2026-09-01 00:00:00,E1112,R02,587370.98
2026-09-01 00:00:00,E1113,R06,690402.47
2026-09-01 00:00:00,E1114,R05,452711.51
2026-09-01 00:00:00,E1115,R04,753094.4
2026-09-01 00:00:00,E1116,R06,752398.96
2026-09-01 00:00:00,E1117,R05,588842.43
2026-09-01 00:00:00,E1118,R02,884408.99
2026-09-01 00:00:00,E1119,R06,331607.64
2026-09-01 00:00:00,E1120,R04,261015.98
